twitter-id	user-id	month	weekday	longitude	latitude	country-id	city-id	artist-id	track-id
134294051372548096	195257231	11	2	-92.719215	32.52854	3	198	360568	6290256	
134294102064893953	61667646	11	2	-94.232	36.359615500000004	3	220	337560	5896810	
134294106389233665	201802561	11	2	-78.87854	33.711642499999996	3	221	6399	93302	
134294268591353856	316281825	11	2	5.974284000000001	50.778200999999996	14	222	55885	990166	
134294720900907008	153105648	11	2	61.367869999999996	55.155899000000005	15	223	3152	44875	
134294842271477761	48760070	11	2	-48.4788745	-27.609894	0	224	45556	9031074	
134295025436721152	131195834	11	2	-73.93544	41.02763	3	225	333921	9588107	
134295034844557313	82034532	11	2	106.82691	-6.168961	1	17	267555	4749177	
134295038971748352	14577982	11	2	-99.15336500000001	19.432546	11	226	50073	9502829	
134295080168210432	82034532	11	2	106.82691	-6.168961	1	17	267555	4749177	
134295371613601792	313482113	11	2	-75.118042	40.0024985	3	156	374713	6520350	
134295431025934336	269365707	11	2	-86.20687	32.38525	3	227	474988	8144242	
134295556867620864	61770925	11	2	103.85053	1.3466846	12	228	103505	1767725	
134295685511131136	215181798	11	2	-95.462108	29.8238725	3	229	474988	8144350	
134295855774703616	46122876	11	2	7.18229295	43.685837500000005	4	230	247473	4410223	
134296684422369281	349822333	11	2	-59.98032500000001	-2.572425	0	30	314298	5497095	
134296812470280192	112781653	11	2	7.0069695	4.790973	29	231	481534	8255002	
134296865909915648	107430818	11	2	103.1023	-0.363503	1	232	322177	5617066	
134297165945249792	128121763	11	2	110.38826499999999	-7.0206641	1	233	224907	4044330	
134297246282956800	231840693	11	2	5.9776603999999995	51.330813	14	196	149669	2551594	
134297378604843008	199506937	11	2	101.66119	3.2355876	6	234	356772	6212765	
134297589100191744	43377823	11	2	-110.29447	31.55216	3	235	122991	2106361	
134297621165645825	114676410	11	2	106.816696	-6.13105	1	236	35794	627041	
134297624932139010	178891676	11	2	-46.8548525	-23.64958	0	237	356772	6213179	
134298252030906368	35601581	11	2	-75.64242	39.664146	3	238	122991	2106182	
134298782857822208	371898593	11	2	35.2433215	38.963745	9	33	52897	9053252	
134298888646557696	349822333	11	2	-59.98032500000001	-2.572425	0	30	314298	5497126	
134298904224215041	192034976	11	2	-46.595524999999995	-23.6828135	0	5	2167	31060	
134298943357063168	26126162	11	2	-122.33216	47.30728	3	239	474988	8144350	
134299123913465857	152190904	11	2	104.7377475	-2.97932	1	240	223000	4017105	
134299133543587840	286736316	11	2	101.705305	3.14845	6	29	202085	3529729	
134299175545339904	248023019	11	2	-107.48841	24.774607	11	241	71010	9248903	
134299317799358464	116986177	11	2	106.84805	-6.135651	1	236	77047	1371392	
134299354667286528	246886542	11	2	103.808395	1.438636	12	242	151666	2579860	
134299413341409281	32652130	11	2	-46.707638	-23.631783	0	56	37087	648853	
134299468882391040	43625042	11	2	-73.97717700000001	40.78088	3	4	122991	2106409	
134299497902776320	174194590	11	2	-0.142822	51.52074	2	2	86002	1533660	
134299602173173762	334010694	11	2	107.62619	-6.9055800000000005	1	114	220806	3980048	
134299623748669440	101381544	11	2	-46.595524999999995	-23.6828135	0	5	446266	7673053	
134299648952242176	234875613	11	2	-34.939350000000005	-8.043603	0	133	119684	9125847	
134299658255220736	229806255	11	2	14.854877	56.918366	10	243	369613	6440943	
134299717633978368	195593217	11	2	-46.595524999999995	-23.6828135	0	5	110583	1900776	
134299767516839936	270707555	11	2	110.40919	-7.744012	1	244	52897	9053246	
134299810466500608	32796852	11	2	-122.39561499999999	37.791997	3	195	244171	4355649	
134299951038599170	131717152	11	2	144.96996	-37.810112	30	245	427359	7362735	
134299962795237377	218797848	11	2	-75.287994	40.130398	3	246	199529	3478067	
134299990922231808	214453913	11	2	3.5508003500000003	44.0021035	4	219	427359	7362663	
134299999793184770	349822333	11	2	-59.98032500000001	-2.572425	0	30	314298	5497048	
134300032160632833	80547599	11	2	104.789375	-2.9732585	1	247	35848	890160	
134300058630897664	107926177	11	2	101.705305	3.14845	6	29	388489	6729237	
134300062519001090	20701007	11	2	-0.17716455	51.399418	2	209	328848	5743410	
134300114809405440	167160636	11	2	-77.236965	38.804821000000004	3	174	122991	2106315	
134300315645263872	81734235	11	2	-43.44731	-22.916032	0	50	393044	6793507	
134300651810332672	175618995	11	2	-45.224525	-21.698714	0	248	35936	8497623	
134300983588159488	195593217	11	2	-46.595524999999995	-23.6828135	0	5	356772	6212898	
134300999950143491	342875902	11	2	18.81956	45.284485	31	249	169270	2964703	
134301128740446208	67556890	11	2	106.82691	-6.168961	1	17	228844	4105211	
134301159010734080	139449895	11	2	-94.15152499999999	45.5255085	3	250	40435	709324	
134301337155420161	143609612	11	2	-34.939350000000005	-8.043603	0	133	77429	1378960	
134301375185170433	261174587	11	2	-47.796621	-15.77631	0	121	52897	9053245	
134301380298031104	358532715	11	2	-97.899345	30.377865	3	251	103505	1767758	
134301444055633923	174194590	11	2	-0.142822	51.52074	2	2	203706	3562018	
134301531532034048	76252060	11	2	107.716955	-6.9186045	1	252	50073	9502803	
134301641145987072	193483768	11	2	-8.786935499999998	42.553158999999994	20	253	195999	3415359	
134301736465743872	285787766	11	2	6.5805769	52.1016335	14	254	34087	9016656	
134301861254668289	58894547	11	2	-37.347271	-5.1874465	0	255	9192	141503	
134301981547315200	46731764	11	2	-7.6360837	33.570102500000004	32	256	356772	6212998	
134301999821897729	141213687	11	2	5.16052675	52.2316735	14	257	241854	4318419	
134302041102221312	37850347	11	2	-79.953514	39.63449	3	134	179092	3138492	
134302130520588288	80745185	11	2	106.856985	-6.1823334999999995	1	258	8858	134935	
134302247994654721	195593217	11	2	-46.595524999999995	-23.6828135	0	5	356772	6213179	
134302246535041024	323288839	11	2	111.38845	-0.5877325	1	259	51307	8497090	
134302310531731457	286718776	11	2	-118.22181	33.892958	3	260	356772	6212833	
134302324528132096	75238949	11	2	119.42633999999998	-5.1438346500000005	1	22	82745	1479214	
134302328789544960	228257737	11	2	-73.73586499999999	45.552017	5	261	55393	982618	
134302622395015169	77663304	11	2	-74.3042	40.701145	3	262	356772	6213084	
134302654867316736	143609612	11	2	-34.939350000000005	-8.043603	0	133	34173	602292	
134302997520990208	64431565	11	2	2.1392995	41.3941375	20	204	107706	1858225	
134303161027530752	111598793	11	2	-43.44731	-22.916032	0	50	230731	4139733	
134303193713745920	210641975	11	2	-2.23348	53.442361000000005	2	120	518635	9771415	
134303297334030336	158909972	11	2	-51.159310000000005	-30.0997205	0	263	9192	141549	
134303315688292353	136034761	11	2	-67.8197	-9.965661	0	264	54968	974982	
134303633633316865	236494201	11	2	-48.4788745	-27.609894	0	224	345705	6013929	
134303668072747008	174194590	11	2	-0.142822	51.52074	2	2	82122	1470719	
134303700175949826	111598793	11	2	-43.44731	-22.916032	0	50	230731	4139753	
134303987150241792	216777751	11	2	4.2716074	51.9244565	14	265	59230	1048166	
134304047111995392	75238949	11	2	119.42633999999998	-5.1438346500000005	1	22	346060	6018901	
134304300997423105	194688971	11	2	-46.882337500000006	-23.510848	0	266	151666	2579870	
134304300997423105	194688971	11	2	-46.882337500000006	-23.510848	0	266	151666	2579870	
134304391632125953	45304421	11	2	109.333725	-0.0655202	1	267	265422	4718838	
134304402688323584	75238949	11	2	119.42633999999998	-5.1438346500000005	1	22	72207	1282292	
134304449400291328	35262603	11	2	-3.997354	39.946297	20	268	82745	1479214	
134304486041726976	43723930	11	2	-73.97968	40.6974375	3	269	356772	6213084	
134304845480992768	54060194	11	2	-93.286736	44.88009	3	270	122991	2106349	
134304848349896704	94112918	11	2	-0.8708335	38.108323500000004	20	271	251952	4486409	
134304853001375744	123506276	11	2	103.79534	1.4426271	12	242	356772	6213179	
134305020031143936	191227878	11	2	-54.2948925	-27.993136500000002	0	272	386556	6697574	
134305145893818368	163550831	11	2	-118.210747	34.0209315	3	67	52897	9053233	
134305151736483840	174194590	11	2	-0.142822	51.52074	2	2	189370	3313265	
134305262340288512	73751667	11	2	109.25215	-7.4046626	1	273	229547	4119343	
134305547250966529	183739356	11	2	106.73823	-6.2536526	1	274	471013	8080000	
134305616536682496	158991094	11	2	-42.802804	-5.2154135	0	275	82745	1479214	
134305639894753280	299995570	11	2	103.8387	1.459531	12	276	82745	1479377	
134305643883536384	132540689	11	2	26.2131095	-29.106588	17	277	356219	6203163	
134305936255881216	28968373	11	2	15.82049075	60.75341	10	278	240055	4290518	
134306078463758337	174194590	11	2	-0.142822	51.52074	2	2	406169	7013741	
134306167462690817	162839528	11	2	-51.159310000000005	-30.0997205	0	263	431878	7437256	
134306177063452673	144753242	11	2	-96.49344	32.092747	3	279	474988	8144350	
134306238455484417	52908190	11	2	-95.462108	29.8238725	3	229	122991	2106300	
134306241617993728	198853110	11	2	101.60796	3.01953	6	25	287800	5101164	
134306295489630208	96615272	11	2	30.3286985	59.93413650000001	15	81	103073	1761286	
134306309502808065	225762875	11	2	102.476074	3.7141073	6	280	228395	4098160	
134306737464414210	70291930	11	2	106.8435	-6.5007086	1	281	60640	1075507	
134306770574245889	73751667	11	2	109.25215	-7.4046626	1	273	229547	4119343	
134306776987344896	348663455	11	2	-82.97724249999999	39.982974999999996	3	97	250929	4470302	
134306821472133121	123670687	11	2	-6.1763253	53.435055	19	282	223000	4017078	
134306870482583552	252840298	11	2	-75.88146950000001	39.7680795	3	283	46635	817590	
134306911544819712	96615272	11	2	30.3286985	59.93413650000001	15	81	380243	6597169	
134306964728582144	57658763	11	2	-46.595524999999995	-23.6828135	0	5	344762	9597794	
134307025839603713	289974104	11	2	-77.55875	38.48912	3	284	122991	2106298	
134307168877948929	153566809	11	2	-49.288439	-25.4951095	0	16	134810	2301846	
134307357445459968	28897866	11	2	-84.34948	33.538837	3	285	303795	5343214	
134307385606025216	298736369	11	2	-46.453825	-23.392052500000002	0	286	335850	5872546	
134307548827357184	230496411	11	2	-48.459796999999995	-1.2729295	0	106	54870	972914	
134307762963361792	43920620	11	2	-73.78882	40.92611	3	287	474988	8144252	
134307884266815488	153566809	11	2	-49.288439	-25.4951095	0	16	134810	2301855	
134308220440297472	58898858	11	2	-48.874863000000005	-23.896342	0	288	301048	5296278	
134308567460233217	119155557	11	2	-46.595524999999995	-23.6828135	0	5	9192	141574	
134308775254425600	211737181	11	2	-111.9281	33.3919255	3	289	122991	2106246	
134308813338718208	173740562	11	2	-74.088486	41.110065	3	290	152896	9173922	
134308829868466178	98907723	11	2	-77.15637	39.132805	3	291	45556	798862	
134308849581686784	72136988	11	2	-46.595524999999995	-23.6828135	0	5	229547	4119430	
134308952577032193	50336498	11	2	-51.173206	-23.29273	0	292	146564	2502970	
134309300754595840	48724388	11	2	4.85064	45.76788	4	293	403091	6970456	
134309323798097921	174194590	11	2	-0.142822	51.52074	2	2	274203	4863256	
134309412927053825	383673579	11	2	-88.61764	37.088448	3	294	45556	798836	
134309483320053760	35707837	11	2	120.993454	14.605071	7	18	199529	3478283	
134309643169181696	307102752	11	2	-77.236965	38.804821000000004	3	174	122991	2106429	
134309772760580096	232131907	11	2	-93.2510145	18.3567945	11	295	356772	6213157	
134309812375789568	233985980	11	2	-47.796621	-15.77631	0	121	240055	9429350	
134309845376581633	298736369	11	2	-46.453825	-23.392052500000002	0	286	70173	1248210	
134309998170865665	69925687	11	2	-1.5559179	6.672867	25	296	278422	4938146	
134310025924575232	64431565	11	2	2.1392995	41.3941375	20	204	107706	1858207	
134310240970735616	238026232	11	2	-76.62038	39.284635	3	297	214994	3844043	
134310520424628224	174194590	11	2	-0.142822	51.52074	2	2	268552	4764115	
134310591283212288	291131616	11	2	-50.768625	-29.6334435	0	298	298166	5251643	
134310963628347392	238026232	11	2	-76.62038	39.284635	3	297	474988	8144368	
134311222836338688	85622559	11	2	6.0783103	43.3879905	4	299	195999	3415466	
134311539690848256	87413187	11	2	-46.4226915	-23.7108135	0	300	250512	4462970	
134311606510292992	75238949	11	2	119.42633999999998	-5.1438346500000005	1	22	65273	1158229	
134311659782156289	226943973	11	2	100.314785	5.39716185	6	301	144706	2468409	
134311740103069696	136034761	11	2	-67.82211	-9.965967	0	264	2167	31092	
134311772902535168	62045518	11	2	98.62409	3.600454	1	302	184195	3232074	
134311926313398272	72136988	11	2	-46.595524999999995	-23.6828135	0	5	229547	4119480	
134311948878753793	68153994	11	2	-96.96144000000001	32.862875	3	303	32436	577509	
134311985499213824	47064769	11	2	107.66313	-6.943701	1	304	356772	6213179	
134311998891622400	75872705	11	2	-81.7057825	41.4987675	3	305	122991	2106383	
134312008047800320	132482584	11	2	30.3286985	59.93413650000001	15	81	51470	906504	
134312078067499008	298736369	11	2	-46.453825	-23.392052500000002	0	286	14213	234777	
134312266639212544	329400087	11	2	-45.917521	-23.0614175	0	306	78492	1403960	
134312470310424576	59518145	11	2	-46.564823	-23.638561	0	307	52897	9053223	
134312538300100609	143528077	11	2	-0.1941565	51.126104500000004	2	308	431878	7437256	
134312618935582720	286977522	11	2	-76.95368	38.974415	3	309	240055	4290550	
134312640641118209	185495280	11	2	107.62619	-6.9055800000000005	1	114	399588	6903419	
134312651349180416	35256475	11	2	-44.3025515	-2.6292109999999997	0	117	118243	2030888	
134312822267068416	169826178	11	2	16.991309	51.1272315	33	310	208968	3663780	
134312841841872896	147511179	11	2	7.563449	49.44525	18	311	301448	5302421	
134312936566030336	174194590	11	2	-0.142822	51.52074	2	2	210256	3685362	
134312949736148992	192296326	11	2	-97.145135	33.237591	3	312	376619	6546423	
134312974998437889	329400087	11	2	-45.917521	-23.0614175	0	306	445796	7665705	
134313130288357376	298736369	11	2	-46.453825	-23.392052500000002	0	286	304176	5349407	
134313408949534721	36727876	11	2	72.84521	19.119003	34	313	389447	6744339	
134313625631473664	193334356	11	2	-46.784482499999996	-23.533433	0	10	9192	141574	
134313665607372800	111598793	11	2	-43.44731	-22.916032	0	50	324021	5644160	
134313793718202368	174194590	11	2	-0.142822	51.52074	2	2	186017	3256987	
134313959460306944	33252833	11	2	-74.029655	41.121044	3	314	103073	1761281	
134314228034191360	238026232	11	2	-76.6205475	39.284635	3	297	458939	7895658	
134314268786040832	298736369	11	2	-46.453825	-23.392052500000002	0	286	50009	883099	
134314453859708928	75050274	11	2	101.38551	3.2318740999999997	6	52	244868	4368905	
134314483626680320	87215898	11	2	107.43946500000001	-7.144544	1	315	181557	3183126	
134314657656750080	65705646	11	2	-48.966474500000004	-26.2616895	0	316	82745	1479209	
134314681706876928	238026232	11	2	-76.6205475	39.284635	3	297	474988	8144260	
134314701130706945	260899822	11	2	-3.952858	55.882947	2	317	213787	9376956	
134314722815254529	74833599	11	2	-85.64484	42.87711	3	318	143322	2446999	
134314758345203713	237367027	11	2	-0.16297065	51.51182	2	2	446475	7677258	
134314786744844289	147634941	11	2	50.0678575	53.321472	15	319	211591	3710423	
134314948540116992	338999625	11	2	100.245217	6.49225365	6	320	151666	2579848	
134315083647025154	98907723	11	2	-77.15637	39.132805	3	291	333921	9588246	
134315526620069888	319574938	11	2	6.06255665	45.919014000000004	4	321	485873	8350122	
134315545481854976	193035170	11	2	7.15145	49.657692	18	322	14213	234760	
134315605649145856	107905485	11	2	-0.08743635	51.4891395	2	2	300310	5283611	
134315910147219456	111598793	11	2	-43.44731	-22.916032	0	50	324021	5644179	
134315946788651009	211558624	11	2	-46.595524999999995	-23.6828135	0	5	423147	7292418	
134316089575346176	68192891	11	2	-46.615137000000004	-23.698903	0	5	165404	2879904	
134316127273750528	324492722	11	2	-46.1857145	-23.559386500000002	0	138	517875	9675445	
134316199633887233	174194590	11	2	-0.142822	51.52074	2	2	156067	2680524	
134316321092534272	174023968	11	2	-77.03124	38.910675	3	323	135108	2307740	
134316367116640256	150262769	11	2	101.65367549999999	3.0329581500000002	6	25	166136	9237747	
134316483739267072	153027967	11	2	8.342165999999999	49.661398999999996	18	324	323145	5630699	
134316502059974657	387979929	11	2	-49.288439	-25.4951095	0	16	388020	6721053	
134316532963606528	129049654	11	2	-76.9657745	38.535671	3	325	35455	9018950	
134316574122319872	185921503	11	2	-0.03461558	51.481976	2	2	77470	1379821	
134316641856143360	338999625	11	2	100.245217	6.49225365	6	320	244454	4359832	
134316721401114624	54841820	11	2	106.75006	-6.277078	1	75	224401	4036230	
134316770109558786	241360147	11	2	-78.657247	35.8460265	3	326	458415	7886451	
134316904448921601	174194590	11	2	-0.142822	51.52074	2	2	365531	6379217	
134317012397723648	129981028	11	2	-90.76516	29.655956	3	327	474988	8144296	
134317190718558208	298736369	11	2	-46.453825	-23.392052500000002	0	286	298166	5251643	
134317200831037440	221512858	11	2	-4.634983500000001	40.6565935	20	328	212454	3725687	
134317432302092288	111598793	11	2	-43.44731	-22.916032	0	50	228395	4097956	
134317537138712576	246943512	11	2	30.3286985	59.93413650000001	15	81	241854	4318548	
134317852789452800	178210760	11	2	-80.175293	26.0397775	3	329	144166	2460840	
134317963607158785	53685968	11	2	35.2433215	38.963745	9	33	233683	4193859	
134317979780395008	98070272	11	2	115.298133	-8.482019000000001	1	330	357674	6225710	
134318091680223233	258570387	11	2	-94.65616	32.39732	3	331	462786	7949120	
134318102270836737	231944014	11	2	5.90540585	52.55114	14	332	136496	2338289	
134318415077851137	342674705	11	2	12.514964999999998	41.8522115	21	92	142184	2432774	
